event_id,station_id,service_type,eligible,reason,network_distance_m,soc_feasible,operating_status,available_service_slots,available_swap_batteries,available_capacity,queue_length,estimated_wait_min,service_time_min,state_timestamp
DE000002,S024,NONE,False,NO_SERVICE_NEEDED,23620.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000002,S025,NONE,False,NO_SERVICE_NEEDED,32070.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000002,S026,NONE,False,NO_SERVICE_NEEDED,16260.4,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000002,S027,NONE,False,NO_SERVICE_NEEDED,30628.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000002,S028,NONE,False,NO_SERVICE_NEEDED,26757.7,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000002,S029,NONE,False,NO_SERVICE_NEEDED,8992.7,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000002,S030,NONE,False,NO_SERVICE_NEEDED,14939.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S001,NONE,False,NO_SERVICE_NEEDED,32908.8,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S002,NONE,False,NO_SERVICE_NEEDED,29695.4,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S003,NONE,False,NO_SERVICE_NEEDED,20585.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S004,NONE,False,NO_SERVICE_NEEDED,28265.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S005,NONE,False,NO_SERVICE_NEEDED,25224.7,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S006,NONE,False,NO_SERVICE_NEEDED,31413.7,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S007,NONE,False,NO_SERVICE_NEEDED,16954.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S008,NONE,False,NO_SERVICE_NEEDED,32875.1,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S009,NONE,False,NO_SERVICE_NEEDED,15615.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S010,NONE,False,NO_SERVICE_NEEDED,15719.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S011,NONE,False,NO_SERVICE_NEEDED,15554.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S012,NONE,False,NO_SERVICE_NEEDED,22821.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S013,NONE,False,NO_SERVICE_NEEDED,21295.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S014,NONE,False,NO_SERVICE_NEEDED,31204.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S015,NONE,False,NO_SERVICE_NEEDED,2235.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S016,NONE,False,NO_SERVICE_NEEDED,25624.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S017,NONE,False,NO_SERVICE_NEEDED,24417.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S018,NONE,False,NO_SERVICE_NEEDED,13280.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S019,NONE,False,NO_SERVICE_NEEDED,19146.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S020,NONE,False,NO_SERVICE_NEEDED,40423.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S021,NONE,False,NO_SERVICE_NEEDED,25453.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S022,NONE,False,NO_SERVICE_NEEDED,25722.8,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S023,NONE,False,NO_SERVICE_NEEDED,29654.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S024,NONE,False,NO_SERVICE_NEEDED,23275.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S025,NONE,False,NO_SERVICE_NEEDED,31725.8,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S026,NONE,False,NO_SERVICE_NEEDED,15916.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S027,NONE,False,NO_SERVICE_NEEDED,30283.8,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S028,NONE,False,NO_SERVICE_NEEDED,26413.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S029,NONE,False,NO_SERVICE_NEEDED,8648.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000003,S030,NONE,False,NO_SERVICE_NEEDED,14594.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S001,NONE,False,NO_SERVICE_NEEDED,33467.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S002,NONE,False,NO_SERVICE_NEEDED,30254.1,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S003,NONE,False,NO_SERVICE_NEEDED,21143.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S004,NONE,False,NO_SERVICE_NEEDED,28824.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S005,NONE,False,NO_SERVICE_NEEDED,25783.4,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S006,NONE,False,NO_SERVICE_NEEDED,31972.4,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S007,NONE,False,NO_SERVICE_NEEDED,17513.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S008,NONE,False,NO_SERVICE_NEEDED,33433.8,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S009,NONE,False,NO_SERVICE_NEEDED,16174.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S010,NONE,False,NO_SERVICE_NEEDED,16277.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S011,NONE,False,NO_SERVICE_NEEDED,16113.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S012,NONE,False,NO_SERVICE_NEEDED,23380.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S013,NONE,False,NO_SERVICE_NEEDED,21853.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S014,NONE,False,NO_SERVICE_NEEDED,31762.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S015,NONE,False,NO_SERVICE_NEEDED,2656.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S016,NONE,False,NO_SERVICE_NEEDED,26183.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S017,NONE,False,NO_SERVICE_NEEDED,24976.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S018,NONE,False,NO_SERVICE_NEEDED,13838.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S019,NONE,False,NO_SERVICE_NEEDED,19705.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S020,NONE,False,NO_SERVICE_NEEDED,40982.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S021,NONE,False,NO_SERVICE_NEEDED,26012.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S022,NONE,False,NO_SERVICE_NEEDED,26281.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S023,NONE,False,NO_SERVICE_NEEDED,30213.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S024,NONE,False,NO_SERVICE_NEEDED,23834.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S025,NONE,False,NO_SERVICE_NEEDED,32284.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S026,NONE,False,NO_SERVICE_NEEDED,16474.7,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S027,NONE,False,NO_SERVICE_NEEDED,30842.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S028,NONE,False,NO_SERVICE_NEEDED,26971.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S029,NONE,False,NO_SERVICE_NEEDED,9206.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000004,S030,NONE,False,NO_SERVICE_NEEDED,15153.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S001,NONE,False,NO_SERVICE_NEEDED,33808.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S002,NONE,False,NO_SERVICE_NEEDED,30595.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S003,NONE,False,NO_SERVICE_NEEDED,21484.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S004,NONE,False,NO_SERVICE_NEEDED,29165.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S005,NONE,False,NO_SERVICE_NEEDED,26124.4,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S006,NONE,False,NO_SERVICE_NEEDED,32313.4,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S007,NONE,False,NO_SERVICE_NEEDED,17854.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S008,NONE,False,NO_SERVICE_NEEDED,33774.8,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S009,NONE,False,NO_SERVICE_NEEDED,16515.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S010,NONE,False,NO_SERVICE_NEEDED,16619.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S011,NONE,False,NO_SERVICE_NEEDED,16454.7,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S012,NONE,False,NO_SERVICE_NEEDED,23721.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S013,NONE,False,NO_SERVICE_NEEDED,22194.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S014,NONE,False,NO_SERVICE_NEEDED,32103.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S015,NONE,False,NO_SERVICE_NEEDED,3097.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S016,NONE,False,NO_SERVICE_NEEDED,26524.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S017,NONE,False,NO_SERVICE_NEEDED,25317.1,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S018,NONE,False,NO_SERVICE_NEEDED,14180.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S019,NONE,False,NO_SERVICE_NEEDED,20046.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S020,NONE,False,NO_SERVICE_NEEDED,41323.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S021,NONE,False,NO_SERVICE_NEEDED,26353.1,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S022,NONE,False,NO_SERVICE_NEEDED,26622.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S023,NONE,False,NO_SERVICE_NEEDED,30554.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S024,NONE,False,NO_SERVICE_NEEDED,24175.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S025,NONE,False,NO_SERVICE_NEEDED,32625.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S026,NONE,False,NO_SERVICE_NEEDED,16815.7,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S027,NONE,False,NO_SERVICE_NEEDED,31183.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S028,NONE,False,NO_SERVICE_NEEDED,27312.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S029,NONE,False,NO_SERVICE_NEEDED,9548.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000005,S030,NONE,False,NO_SERVICE_NEEDED,15494.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:00:00+07:00
DE000006,S001,NONE,False,NO_SERVICE_NEEDED,34571.0,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S002,NONE,False,NO_SERVICE_NEEDED,31357.7,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S003,NONE,False,NO_SERVICE_NEEDED,22247.4,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S004,NONE,False,NO_SERVICE_NEEDED,29928.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S005,NONE,False,NO_SERVICE_NEEDED,26886.9,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S006,NONE,False,NO_SERVICE_NEEDED,33076.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S007,NONE,False,NO_SERVICE_NEEDED,18616.8,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S008,NONE,False,NO_SERVICE_NEEDED,34537.3,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S009,NONE,False,NO_SERVICE_NEEDED,17277.9,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S010,NONE,False,NO_SERVICE_NEEDED,17381.5,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S011,NONE,False,NO_SERVICE_NEEDED,17217.2,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S012,NONE,False,NO_SERVICE_NEEDED,24483.8,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S013,NONE,False,NO_SERVICE_NEEDED,22957.4,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S014,NONE,False,NO_SERVICE_NEEDED,32866.5,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S015,NONE,False,NO_SERVICE_NEEDED,3878.7,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S016,NONE,False,NO_SERVICE_NEEDED,27286.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S017,NONE,False,NO_SERVICE_NEEDED,26079.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S018,NONE,False,NO_SERVICE_NEEDED,14942.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S019,NONE,False,NO_SERVICE_NEEDED,20808.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S020,NONE,False,NO_SERVICE_NEEDED,42085.7,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S021,NONE,False,NO_SERVICE_NEEDED,27115.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S022,NONE,False,NO_SERVICE_NEEDED,27385.0,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S023,NONE,False,NO_SERVICE_NEEDED,31316.7,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S024,NONE,False,NO_SERVICE_NEEDED,24938.1,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S025,NONE,False,NO_SERVICE_NEEDED,33388.0,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S026,NONE,False,NO_SERVICE_NEEDED,17578.2,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S027,NONE,False,NO_SERVICE_NEEDED,31946.0,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S028,NONE,False,NO_SERVICE_NEEDED,28075.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S029,NONE,False,NO_SERVICE_NEEDED,10310.5,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000006,S030,NONE,False,NO_SERVICE_NEEDED,16256.8,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000007,S001,NONE,False,NO_SERVICE_NEEDED,33978.2,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000007,S002,NONE,False,NO_SERVICE_NEEDED,30764.9,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000007,S003,NONE,False,NO_SERVICE_NEEDED,21654.6,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000007,S004,NONE,False,NO_SERVICE_NEEDED,29335.4,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000007,S005,NONE,False,NO_SERVICE_NEEDED,26294.2,True,OFFLINE,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
DE000007,S006,NONE,False,NO_SERVICE_NEEDED,32483.2,True,OPEN,0,0,0,0,0.0,0.0,2026-09-01T06:10:00+07:00
